1.0,2021-05-17 09:13:00,2021-05-17 16:13:00
1.0,2021-05-18 08:44:00,2021-05-18 14:14:00
1.0,2021-05-18 14:34:00,2021-05-18 16:04:00
1.0,2021-05-19 08:44:00,2021-05-19 09:32:00
1.0,2021-05-19 09:53:00,2021-05-19 13:59:00
1.0,2021-05-19 14:15:00,2021-05-19 14:58:00
1.0,2021-05-19 15:29:00,2021-05-19 16:52:00
1.0,2021-05-20 09:16:00,2021-05-20 16:26:00
1.0,2021-05-20 16:38:00,2021-05-20 16:58:00
1.0,2021-05-21 08:57:00,2021-05-21 11:57:00
1.0,2021-05-21 12:11:00,2021-05-21 16:41:00
